y,worker,firm,z1,z2
1.439456076180122,19,20,.4655098121082564,.1388391641415394
.8449028616242185,19,21,.3420443634005857,.108849382904993
.8719953890622025,19,21,.3920443634005857,.198849382904993
-.2869284633000701,20,20,.170565207743047,-.0008919265588515
-.1485436868218669,20,20,.2205652077430469,.0091080734411485
-.6788258878118184,20,21,.0970997590353763,-.060881707795398
-.6521175403246475,20,21,.1470997590353763,-.010881707795398
-.9089665171590293,20,22,-.0593598541908117,-.094275875651598
-.8895140792117294,20,22,-.0093598541908118,-.004275875651598
-.3574620227150175,21,21,-.1176735180702836,-.1310580031738534
-.4079402502750749,21,21,-.0676735180702836,-.1210580031738534
-.5403107434975711,21,22,-.2741331312964717,-.2444521710300535
-.7011748960920212,21,22,-.2241331312964716,-.1944521710300535
.3701902380956703,21,23,-.4853542685233568,-.321713419101187
.3289564468700645,21,23,-.4353542685233568,-.231713419101187
2.079950979106183,22,22,-.4541594327723996,-.294458874963161
1.938871378024883,22,22,-.4041594327723996,-.284458874963161
2.833044913695005,22,23,-.6653805699992847,-.4517201230342946
2.461929801773129,22,23,-.6153805699992847,-.4017201230342946
2.344095011681595,22,24,-.8971021076981296,-.5605837023346271
2.289580018468145,22,24,-.8471021076981295,-.4705837023346271
-.1683619063491359,23,23,-.807469499743233,-.4813533641485451
.1272642381942902,23,23,-.757469499743233,-.4713533641485451
-.2489971087230917,23,24,-1.039191037442078,-.6702169434488776
.0290184695914885,23,24,-.9891910374420779,-.6202169434488777
-.0769260315225227,23,25,-1.254895042796654,-.7964532251002466
.0163705677348307,23,25,-1.204895042796654,-.7064532251002467
.2875716542398099,24,24,-1.141664642644454,-.6796879286898351
-.3113807126692033,24,24,-1.091664642644454,-.6696879286898351
.2287021072402706,24,25,-1.35736864799903,-.8859242103412041
.3961008779105858,24,25,-1.30736864799903,-.8359242103412041
-.508858861984141,24,26,-1.522300495978566,-1.014223414976577
-.8523624376954311,24,26,-1.472300495978566,-.9242234149765765
-.9820507655933275,25,25,-1.420128313826328,-.8758549219532119
-.7740165980576951,25,25,-1.370128313826328,-.8658549219532119
-2.256912784759509,25,26,-1.585060161805864,-1.084154126588584
-1.644547181640385,25,26,-1.535060161805864,-1.034154126588584
.1719488734137379,25,27,-1.670054536547815,-1.199078212281387
.6964541677926855,25,27,-1.620054536547815,-1.109078212281386
-.1065844025949436,26,26,-1.609590542862878,-1.055564650172506
.1644547615099481,26,26,-1.559590542862878,-1.045564650172506
1.981331567202502,26,27,-1.69458491760483,-1.250488735865308
2.323840474443831,26,27,-1.64458491760483,-1.200488735865308
1.963982682082175,26,28,-1.679276508508411,-1.33743126080348
1.669754662922432,26,28,-1.629276508508411,-1.24743126080348
.8698978935651663,27,27,-1.683894749440664,-1.204776477685852
.2487199536195424,27,27,-1.633894749440664,-1.194776477685852
.0893177842961392,27,28,-1.668586340344245,-1.371719002624023
-.2341942734666311,27,28,-1.618586340344245,-1.321719002624023
-.3847971051567055,27,29,-1.543651779839863,-1.41781328291674
.0180593401053426,27,29,-1.493651779839863,-1.32781328291674
2.489404895734179,28,28,-1.627088490660579,-1.310630219582401
2.013998610624022,28,28,-1.577088490660579,-1.300630219582401
1.484004659590496,28,29,-1.502153930156197,-1.436724499875117
1.759977519196512,28,29,-1.452153930156197,-1.386724499875117
1.472879692416975,28,30,-1.270338166948774,-1.431643597638351
1.168978359929912,28,30,-1.220338166948774,-1.341643597638351
2.134179481995543,29,29,-1.435489471697633,-1.362318722180557
2.478503911779453,29,29,-1.385489471697633,-1.352318722180557
1.619371014533148,29,30,-1.20367370849021,-1.43723781994379
1.709393917436403,29,30,-1.15367370849021,-1.38723781994379
2.628801904456946,29,31,-.8794878268413258,-1.373836622280227
2.320479980807374,29,31,-.8294878268413257,-1.283836622280227
.3224979616928197,30,30,-1.118487027275378,-1.351845891317846
.3115803151527224,30,30,-1.068487027275378,-1.341845891317846
.9612350181957041,30,31,-.7943011456264942,-1.368444693654283
1.086912415462843,30,31,-.7443011456264942,-1.318444693654283
1.125301643399557,30,32,-.4024248965743057,-1.243204161166489
1.296868936524026,30,32,-.3524248965743058,-1.153204161166489
.6791378323574375,31,31,-.6979750502450648,-1.274621283934972
.5780797824288186,31,31,-.6479750502450647,-1.264621283934972
.4529762347994257,31,32,-.3060988011928762,-1.229380751447178
.3875588274719993,31,32,-.2560988011928763,-1.179380751447178
-1.71305881962913,31,33,.1213362951705544,-1.042626715063136
-1.40244079753547,31,33,.1713362951705544,-.9526267150631362
1.982945990258182,32,32,-.2064601935248863,-1.129852309076415
1.896099050707899,32,32,-.1564601935248863,-1.119852309076415
-.3972798036696265,32,33,.2209749028385444,-1.023098272692373
-.1287196197525109,32,33,.2709749028385444,-.973098272692373
.1244768256177893,32,34,.647922791338073,-.7789811750765231
.1218617390525603,32,34,.697922791338073,-.6889811750765231
-.1647726173844071,33,33,.3159670615014286,-.920707477475597
-.2076152984928085,33,33,.3659670615014286,-.910707477475597
.186000485132059,33,34,.7429149500009572,-.756590379859747
-.0774620276936579,33,34,.7929149500009572,-.706590379859747
.6081173855511826,33,35,1.133383210278657,-.4628272209904492
.8908062813406415,33,35,1.183383210278657,-.3728272209904492
-.5164297052050484,34,34,.8254869376261875,-.654238227688305
-.5220881202189506,34,34,.8754869376261876,-.644238227688305
-.2790718168134076,34,35,1.215955197903887,-.4404750688190072
-.1283782203859168,34,35,1.265955197903887,-.3904750688190072
-.2837633587792111,34,36,1.5379673098711,-.1078696003065714
-.2798037133502921,34,36,1.5879673098711,-.0178696003065714
1.226346403259789,35,35,1.278828445484068,-.3410617682909662
1.124413216471536,35,35,1.328828445484068,-.3310617682909662
.7365836284446942,35,36,1.600840557451281,-.0884562997785303
.7186518019103687,35,36,1.650840557451281,-.0384562997785304
1.351390872384003,35,37,1.829956071912427,.2697727000827927
1.047930267154568,35,37,1.879956071912427,.3597727000827927
.5489407657996481,36,36,1.637521822581645,.005177815140595
.4157965408398776,36,36,1.687521822581645,.015177815140595
.9608040816720906,36,37,1.866637337042791,.283406815001918
.8143337444709216,36,37,1.91663733704279,.333406815001918
1.191586064048481,36,38,1.988642429609698,.6524474208441609
1.260663823478847,36,38,2.038642429609698,.7424474208441608
.4591113290113245,37,37,1.871677569005264,.3685391524638703
.4065365071584024,37,37,1.921677569005264,.3785391524638703
.9177502126744521,37,38,1.993682661572172,.6575797583061131
.9014878325285857,37,38,2.043682661572172,.7075797583061131
.0152824089616834,37,39,2.006154877261823,1.021947831466578
.0049565453118717,37,39,2.056154877261823,1.111947831466578
3.959072467652943,38,38,1.962894237792031,.7316609372480316
3.843721967990072,38,38,2.012894237792031,.7416609372480316
2.912927250691169,38,39,1.975366453481683,1.016029010408496
2.940603924670216,38,39,2.025366453481682,1.066029010408496
3.29256540357762,38,40,1.88794138535557,1.360530927675592
3.367725817514197,38,40,1.93794138535557,1.450530927675592
-.7206932810683786,39,39,1.905990126824801,1.076734800314731
-.6108929035144521,39,39,1.955990126824801,1.086734800314731
-.2534943752744038,39,40,1.818565058698689,1.341236717581827
-.2550791048623727,39,40,1.868565058698688,1.391236717581827
-.4363860321746824,39,41,1.651875602930473,1.651914037097252
-.2278218277096623,39,41,1.701875602930473,1.741914037097252
.207452745039648,40,40,1.709379959947465,1.386515391145793
.3933598432409782,40,40,1.759379959947465,1.396515391145793
.5492937739403019,40,41,1.54269050417925,1.617192710661219
.1088004288563553,40,41,1.59269050417925,1.667192710661219
-.1146891721438188,40,42,1.326095464831215,1.882190040228093
-.4526691502301544,40,42,1.376095464831215,1.972190040228093
2.617516842892196,41,41,1.394062814235641,1.645306844608807
2.597438286476731,41,41,1.444062814235641,1.655306844608807
1.783778346763256,41,42,1.177467774887607,1.830304174175682
1.652967228115903,41,42,1.227467774887607,1.880304174175682
1.70575718589601,41,43,.9458198674543976,2.04060628212469
1.832998968420414,41,43,.9958198674543977,2.13060628212469
1.684769903529547,42,42,.991336126296114,1.839866046622036
1.834573608241366,42,42,1.041336126296114,1.849866046622036
1.236277083760496,42,43,.7596882188629049,1.970168154571045
1.385726791590598,42,43,.809688218862905,2.020168154571044
1.976403711248434,42,44,.5494972704914252,2.12016049320107
1.735259395137881,42,44,.5994972704914252,2.210160493201069
1.096707792288697,43,43,.539486408648738,1.960168017743387
.8481298912553757,43,43,.589486408648738,1.970168017743387
1.123224620622618,43,44,.3292954602772582,2.030160356373412
1.478349419593172,43,44,.3792954602772582,2.080160356373411
.1444499348283736,43,45,.1747091850152921,2.117978147333969
-.5067832436357244,43,45,.2247091850152921,2.20797814733397
-.371217434458694,44,44,.0798155552949065,1.999987008686194
-.8186202513263242,44,44,.1298155552949065,2.009987008686193
-2.738089138512592,44,45,-.0747707199670596,2.007804799646751
-2.025607808987249,44,45,-.0247707199670596,2.057804799646751
-.5366575575829241,44,46,-.1457259100859593,2.035448976823918
.2786703309274365,44,46,-.0957259100859593,2.125448976823918
1.129420554310531,45,45,-.3475694276170647,1.957258038004389
.9824682673652538,45,45,-.2975694276170647,1.967258038004389
3.107240039178798,45,46,-.4185246177359644,1.904902215181556
3.439502581843018,45,46,-.3685246177359643,1.954902215181556
2.489788874867018,45,47,-.3870289312968202,1.878115016320298
2.371827569807353,45,47,-.3370289312968202,1.968115016320298
.2289114045987102,46,46,-.7077531888774734,1.834196913812015
.3685068264828539,46,46,-.6577531888774734,1.844196913812015
-.8873696478205503,46,47,-.6762575024383292,1.727409714950757
-1.012119616456648,46,47,-.6262575024383291,1.777409714950757
-.2580218142512188,46,48,-.5347695662231371,1.655317657124021
-.1404719608449336,46,48,-.484769566223137,1.745317657124021
1.483424102776983,47,47,-.974371991085219,1.637171447669955
1.522742666314489,47,47,-.9243719910852189,1.647171447669955
2.225898095503814,47,48,-.8328840548700269,1.48507938984322
2.042529850404968,47,48,-.7828840548700269,1.53507938984322
3.880871492383283,47,49,-.5859711142795545,1.379625826823912
3.813738812461868,47,49,-.5359711142795545,1.469625826823912
1.290380167773229,48,48,-1.131986261546364,1.376331684939965
1.327853692567642,48,48,-1.081986261546364,1.386331684939965
2.691464198879952,48,49,-.8850733209558919,1.190878121920657
2.574717132185549,48,49,-.8350733209558918,1.240878121920657
1.022113994354354,48,0,1.02567321877702,.9997587669395297
.932487704432379,48,0,1.07567321877702,1.08975876693953
2.683686300636505,49,49,-1.177225668984841,1.065021609324432
2.659704432647565,49,49,-1.127225668984841,1.075021609324432
.3552229287452583,49,0,.7335208707480715,.7939022543433046
.5537618491363653,49,0,.7835208707480715,.8439022543433046
-1.23281940638761,49,1,.7784778170628093,.6664982950887817
-1.095156449909557,49,1,.8284778170628093,.7564982950887816
1.705807615440494,50,0,.4559788891106302,.6526861299196696
2.259476943488319,50,0,.5059788891106303,.6626861299196696
-.0479253159915818,50,1,.5009358354253679,.4452821706651466
.468666157049923,50,1,.5509358354253679,.4952821706651466
1.421154505601671,50,2,.4418661498875783,.3332605913154666
1.175785723766308,50,2,.4918661498875783,.4232605913154666
-.6563399993697036,51,1,.2450822587211954,.2907685590103153
-.3090835246223452,51,1,.2950822587211954,.3007685590103153
.6436688296403325,51,2,.1860125731834057,.0987469796606353
.569719002247246,51,2,.2360125731834057,.1487469796606352
.3369705951470218,51,3,.0404276182745975,.0165337582415041
.2880929328456384,51,3,.0904276182745974,.1065337582415041
1.41363917573915,52,2,-.0419392083087057,-.0667310785509031
1.139568797666625,52,2,.0080607916912943,-.0567310785509031
1.209703614517764,52,3,-.1875241632175139,-.2289442999700342
1.193338964737957,52,3,-.137524163217514,-.1789442999700342
2.194055025625527,52,4,-.3925888957826643,-.2687765247545966
1.644822853745211,52,4,-.3425888957826643,-.1787765247545966
1.006160320315495,53,3,-.3824731157446668,-.4028303801409474
.96089385934273,53,3,-.3324731157446668,-.3928303801409473
1.780677775553758,53,4,-.5875378483098171,-.5226626049255096
1.595658461673101,53,4,-.5375378483098171,-.4726626049255097
1.744075060389743,53,5,-.8184989696271823,-.5101762394731993
1.982210320950919,53,5,-.7684989696271822,-.4201762394731994
.3392868505322573,54,4,-.7456986567635021,-.7022289817987498
.2846805110227277,54,4,-.6956986567635021,-.6922289817987498
.475938279550752,54,5,-.9766597780808671,-.7697426163464395
.6694028010296904,54,5,-.9266597780808671,-.7197426163464395
1.233884475758718,54,6,-1.197083066613634,-.6982529835949077
1.795282195848908,54,6,-1.147083066613634,-.6082529835949078
1.187703014703842,55,5,-1.095713754565079,-.9521458372587704
1.415643014776921,55,5,-1.045713754565079,-.9421458372587704
2.259137567106063,55,6,-1.316137043097846,-.9606562045072387
2.184447244488588,55,6,-1.266137043097846,-.9106562045072387
1.581793269753655,55,7,-1.49074834630058,-.8271471647771211
1.310686369127207,55,7,-1.44074834630058,-.7371471647771212
.7638439326783629,56,6,-1.39532456569846,-1.142995020412668
.9217625173609312,56,6,-1.34532456569846,-1.132995020412668
-.0860140191356751,56,7,-1.569935868901194,-1.089485980682551
-.0121099665357501,56,7,-1.519935868901194,-1.03948598068255
-.7745541412621788,56,8,-1.668504297364359,-.8947974606342953
-.7985580612974513,56,8,-1.618504297364359,-.8047974606342954
.7917588542579149,57,7,-1.610086665414552,-1.268860454689145
1.196103561819841,57,7,-1.560086665414552,-1.258860454689145
-.0125038166710555,57,8,-1.708655093877717,-1.154171934640889
.042973507015014,57,8,-1.658655093877717,-1.104171934640889
.1916284269207821,57,9,-1.709321022265121,-.902947704703129
.5635564360551364,57,9,-1.659321022265121,-.812947704703129
-.5035701147965127,58,8,-1.71215516318175,-1.327742523814461
-.3625605037718719,58,8,-1.66215516318175,-1.317742523814461
.3233618079903197,58,9,-1.712821091569154,-1.1565182938767
.2001536051106912,58,9,-1.662821091569154,-1.1065182938767
1.121709234187747,58,10,-1.604502599679788,-.8569172410927358
1.605686083708935,58,10,-1.554502599679788,-.7669172410927358
.5497362022523177,59,9,-1.683517581377568,-1.321563700609439
.5738763661121816,59,9,-1.633517581377568,-1.311563700609439
2.305039044073885,59,10,-1.575199089488201,-1.101962647825474
2.203182295695362,59,10,-1.525199089488201,-1.051962647825474
.4751362945193852,59,11,-1.358811927713358,-.7651514957738498
.3074421308465666,59,11,-1.308811927713358,-.6751514957738498
1.770154978380612,60,10,-1.518246922711514,-1.255935262135915
1.713043027595654,60,10,-1.468246922711514,-1.245935262135915
.5562013437646068,60,11,-1.301859760936671,-.9991241100842903
.190323102750874,60,11,-1.251859760936671,-.9491241100842903
1.388072794369092,60,12,-.9902165388640469,-.6385831260918259
1.713482980924669,60,12,-.9402165388640469,-.5485831260918259
-.3794551490291288,61,11,-1.223516125173065,-1.139701913296035
-.7539223720797879,61,11,-1.173516125173065,-1.129701913296035
1.067126903719049,61,12,-.9118729031004406,-.8591609293035708
1.245968378041782,61,12,-.8618729031004405,-.8091609293035709
-.2536268026333919,61,13,-.5282725991993669,-.4898457867135951
-.2833666927444832,61,13,-.4782725991993668,-.3998457867135952
2.306914371114573,62,12,-.8192477963119214,-.9842948016442815
2.104210641403171,62,12,-.7692477963119213,-.9742948016442815
1.115576963594571,62,13,-.4356474924108475,-.6949796590543058
.8560474049234785,62,13,-.3856474924108475,-.6449796590543059
.4396827239380917,62,14,-.0113105601868899,-.3323915658947945
.684423294048643,62,14,.0386894398131101,-.2423915658947944
-.0917557446629352,63,13,-.3364202697414014,-.8029351273545686
-.1548109014712854,63,13,-.2864202697414014,-.7929351273545686
-.1235599887439475,63,14,.0879166624825563,-.5203470341950571
-.4106837607859905,63,14,.1379166624825562,-.4703470341950572
.060659446243661,63,15,.5172852326843629,-.1795689431423332
-.2273322737870639,63,15,.5672852326843629,-.0895689431423332
.3691188040609492,64,14,.1858034403629585,-.6097396091412668
-.0604700734825111,64,14,.2358034403629585,-.5997396091412668
.6009659932296278,64,15,.6151720105647652,-.3489615180885429
.4044556575013934,64,15,.6651720105647653,-.2989615180885429
1.016316102975746,64,16,1.01331331496071,-.0437203415229583
1.389014281578538,64,16,1.063313314960709,.0462796584770417
.0336282566406197,65,15,.7038292222898672,-.4187849010870035
.0219646986446255,65,15,.7538292222898673,-.4087849010870035
.7682256711949342,65,16,1.101970526685812,-.1935437245214189
.9042233641387882,65,16,1.151970526685811,-.1435437245214189
-.5383458224636384,65,17,1.436063349628574,.0646431383992363
-.5252143111018127,65,17,1.486063349628574,.1546431383992363
2.611800819503231,66,16,1.173877004566394,-.2431903095017176
2.550017909264236,66,16,1.223877004566394,-.2331903095017176
1.532877735277269,66,17,1.507969827509156,-.0650034465810624
1.102529582085717,66,17,1.557969827509156,-.0150034465810624
2.203965765816513,66,18,1.752243801357589,.1375373128554511
2.10117651445901,66,18,1.802243801357589,.2275373128554511
1.703616575633232,67,17,1.556272202754382,-.0942766990456516
1.642223390152779,67,17,1.606272202754382,-.0842766990456516
2.430248091329318,67,18,1.800546176602815,.0282640603908619
2.3569998468065,67,18,1.850546176602815,.0782640603908619
2.463727469095786,67,19,1.939118741181068,.1700267317011429
2.235240773573397,67,19,1.989118741181068,.2600267317011429
1.574819952924503,68,18,1.819332101506862,.0191455992751857
1.843151546030662,68,18,1.869332101506862,.0291455992751857
.4003503327189555,68,19,1.957904666085116,.0809082705854667
.805058965235711,68,19,2.007904666085115,.1309082705854666
1.353170737806334,68,20,1.986529517907471,.1605397562732271
1.417914400932886,68,20,2.036529517907471,.2505397562732271
-.7946814190618098,69,19,1.942438520672724,.0913154364314596
-.2131334622284284,69,19,1.992438520672724,.1013154364314596
-.3080906178590377,69,20,1.97106337249508,.09094692211922
-.5711188551814544,69,20,2.02106337249508,.14094692211922
-1.501724769189263,69,21,1.897597923787409,.1109571408826736
-.9337499145686575,69,21,1.947597923787409,.2009571408826736
-.0187850931207566,70,20,1.917975058745846,.119852745586686
.3551928003613254,70,20,1.967975058745846,.129852745586686
-.0617679258188976,70,21,1.844509610038175,.0598629643501396
-.1697154704987038,70,21,1.894509610038175,.1098629643501396
-.5430630398922252,70,22,1.688049996811987,.0264687964939395
-.1911509272062119,70,22,1.738049996811987,.1164687964939395
-.2325087777997629,71,21,1.751928907059666,.10586359408433
.0047399361076044,71,21,1.801928907059666,.11586359408433
-.4598789931470272,71,22,1.595469293833478,-.0075305737718701
-.0551673993589464,71,22,1.645469293833478,.0424694262281299
.7148319680471766,71,23,1.384248156606593,-.0847918218430036
.6417534507228044,71,23,1.434248156606593,.0052081781569964
1.399122329994391,72,22,1.463100417666394,.0538127301959874
1.831191336792316,72,22,1.513100417666394,.0638127301959874
2.545237765081073,72,23,1.251879280439509,-.1034485178751461
2.473185275471532,72,23,1.301879280439509,-.0534485178751461
2.097760881929262,72,24,1.020157742740664,-.2123120971754786
2.025769334855505,72,24,1.070157742740664,-.1223120971754786
.4826766511501592,73,23,1.081012676030736,-.028827255359624
.1001812169343415,73,23,1.131012676030736,-.018827255359624
.1542486577755894,73,24,.8492911383318906,-.2176908346599566
.4624895993121004,73,24,.8992911383318907,-.1676908346599566
.2085700190918642,73,25,.6335871329773149,-.3439271163113256
.4172344518518911,73,25,.6835871329773149,-.2539271163113256
1.483871543223058,74,24,.6427520335667027,-.1321268474938203
1.842129006381303,74,24,.6927520335667028,-.1221268474938203
2.065672196962526,74,25,.4270480282121271,-.3383631291451893
1.697297467680309,74,25,.477048028212127,-.2883631291451894
.8145579332442583,74,26,.2621161802325911,-.4666623337805617
.3073026186094359,74,26,.3121161802325911,-.3766623337805617
2.056904902231052,75,25,.1890838009939276,-.244414592597531
1.623954645080972,75,25,.2390838009939276,-.234414592597531
.9871440667036644,75,26,.0241519530143917,-.4527137972329033
.3942611346625728,75,26,.0741519530143917,-.4027137972329033
3.077040348217581,75,27,-.0608424217275601,-.5676378829257054
2.688702740417694,75,27,-.0108424217275601,-.4776378829257054
.2371378695297872,76,26,-.2397371982889255,-.3531097090144572
.5267582121907437,76,26,-.1897371982889255,-.3431097090144571
2.238014957279587,76,27,-.3247315730308773,-.5480337947072592
2.655185287471604,76,27,-.2747315730308773,-.4980337947072593
1.733894681963879,76,28,-.3094231639344581,-.6349763196454307
1.961697861421199,76,28,-.2594231639344581,-.5449763196454307
2.77643717099943,77,27,-.6080119051389747,-.4456183757925669
2.628151744824948,77,27,-.5580119051389747,-.4356183757925668
2.212071590991826,77,28,-.5927034960425556,-.6125609007307382
2.108864537953786,77,28,-.5427034960425555,-.5625609007307383
1.713416766882799,77,29,-.4677689355381733,-.6586551810234547
1.71233070320343,77,29,-.4177689355381733,-.5686551810234547
2.580455832998081,78,28,-.8880682004888136,-.5102356486815383
2.443581714057703,78,28,-.8380682004888136,-.5002356486815382
2.104609226769372,78,29,-.7631336399844314,-.6363299289742548
2.286874025606725,78,29,-.7131336399844314,-.5863299289742548
1.578763897215736,78,30,-.5313178767770084,-.6312490267374881
1.555170851094899,78,30,-.4813178767770083,-.5412490267374881
1.51488031559256,79,29,-1.062794142511557,-.5369945043395357
1.454560804714014,79,29,-1.012794142511557,-.5269945043395357
1.012634647078874,79,30,-.8309783793041341,-.6119136021027689
.9581299005651469,79,30,-.7809783793041341,-.561913602102769
1.776673992659833,79,31,-.50679249765525,-.5485124044392061
2.386982050898415,79,31,-.45679249765525,-.4585124044392062
-.1686089778996607,80,30,-1.126974845741518,-.5184067522451625
-.3389299046460224,80,30,-1.076974845741518,-.5084067522451625
